@relation 'adult-training-weka.filters.unsupervised.attribute.Discretize-F-B4-M-1.0-R1,9-precision6'

@attribute Age {17_28,28_37,37_48,48_90}
@attribute Workclass {' State-gov',' Self-emp-not-inc',' Private',' Federal-gov',' Local-gov',' ?',' Self-emp-inc',' Without-pay',' Never-worked'}
@attribute Education {' Bachelors',' HS-grad',' 11th',' Masters',' 9th',' Some-college',' Assoc-acdm',' Assoc-voc',' 7th-8th',' Doctorate',' Prof-school',' 5th-6th',' 10th',' 1st-4th',' Preschool',' 12th'}
@attribute Maritial-status {' Never-married',' Married-civ-spouse',' Divorced',' Married-spouse-absent',' Separated',' Married-AF-spouse',' Widowed'}
@attribute Occupation {' Adm-clerical',' Exec-managerial',' Handlers-cleaners',' Prof-specialty',' Other-service',' Sales',' Craft-repair',' Transport-moving',' Farming-fishing',' Machine-op-inspct',' Tech-support',' ?',' Protective-serv',' Armed-Forces',' Priv-house-serv'}
@attribute Relationship {' Not-in-family',' Husband',' Wife',' Own-child',' Unmarried',' Other-relative'}
@attribute Race {' White',' Black',' Asian-Pac-Islander',' Amer-Indian-Eskimo',' Other'}
@attribute Gender {' Male',' Female'}
@attribute Hours-per-week {1_40,40_41,41_51,51_99}
@attribute Native-country {' United-States',' Cuba',' Jamaica',' India',' ?',' Mexico',' South',' Puerto-Rico',' Honduras',' England',' Canada',' Germany',' Iran',' Philippines',' Italy',' Poland',' Columbia',' Cambodia',' Thailand',' Ecuador',' Laos',' Taiwan',' Haiti',' Portugal',' Dominican-Republic',' El-Salvador',' France',' Guatemala',' China',' Japan',' Yugoslavia',' Peru',' Outlying-US(Guam-USVI-etc)',' Scotland',' Trinadad&Tobago',' Greece',' Nicaragua',' Vietnam',' Hong',' Ireland',' Hungary',' Holand-Netherlands'}
@attribute Income-bracket {' <=50K',' >50K'}

@data
17_28,' Private',' HS-grad',' Never-married',' Adm-clerical',' Unmarried',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' Some-college',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Separated',' Other-service',' Unmarried',' Black',' Female',40_41,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',51_99,' United-States',' >50K'
17_28,' Local-gov',' Bachelors',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Sales',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',51_99,' United-States',' >50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',40_41,' Germany',' <=50K'
28_37,' Private',' Masters',' Never-married',' Exec-managerial',' Not-in-family',' White',' Female',41_51,' United-States',' <=50K'
17_28,' State-gov',' Some-college',' Never-married',' Other-service',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
17_28,' Private',' 10th',' Never-married',' Other-service',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
28_37,' Private',' 10th',' Divorced',' Sales',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',40_41,' United-States',' >50K'
28_37,' Private',' Some-college',' Never-married',' Craft-repair',' Own-child',' White',' Male',41_51,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Exec-managerial',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Never-married',' Transport-moving',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Transport-moving',' Own-child',' Asian-Pac-Islander',' Male',40_41,' United-States',' <=50K'
17_28,' State-gov',' Some-college',' Never-married',' Adm-clerical',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
48_90,' Private',' 11th',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' Some-college',' Divorced',' Transport-moving',' Not-in-family',' Black',' Male',51_99,' United-States',' <=50K'
28_37,' Private',' Some-college',' Married-civ-spouse',' Sales',' Husband',' White',' Male',41_51,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Other-service',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',41_51,' United-States',' >50K'
48_90,' Private',' Doctorate',' Married-civ-spouse',' Prof-specialty',' Husband',' Black',' Male',1_40,' ?',' >50K'
37_48,' Private',' Assoc-acdm',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',41_51,' United-States',' <=50K'
37_48,' Federal-gov',' Some-college',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',40_41,' Philippines',' >50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Other-service',' Husband',' White',' Male',40_41,' El-Salvador',' >50K'
28_37,' ?',' 10th',' Separated',' ?',' Unmarried',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Other-service',' Own-child',' Black',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Adm-clerical',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Handlers-cleaners',' Wife',' Black',' Female',40_41,' United-States',' <=50K'
37_48,' Private',' Assoc-acdm',' Divorced',' Tech-support',' Unmarried',' White',' Female',40_41,' United-States',' <=50K'
17_28,' Private',' 9th',' Never-married',' Handlers-cleaners',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
17_28,' Private',' 11th',' Never-married',' Other-service',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
37_48,' State-gov',' Doctorate',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
37_48,' Federal-gov',' Assoc-voc',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',40_41,' United-States',' >50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',51_99,' United-States',' <=50K'
37_48,' Local-gov',' Masters',' Divorced',' Prof-specialty',' Not-in-family',' Amer-Indian-Eskimo',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Other-service',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Transport-moving',' Husband',' Black',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',41_51,' United-States',' <=50K'
48_90,' Private',' Masters',' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',40_41,' United-States',' >50K'
37_48,' Private',' Some-college',' Divorced',' Craft-repair',' Unmarried',' White',' Male',41_51,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Other-service',' Own-child',' White',' Male',41_51,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',41_51,' United-States',' >50K'
28_37,' Private',' Assoc-voc',' Never-married',' Adm-clerical',' Own-child',' White',' Female',40_41,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Tech-support',' Unmarried',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' Asian-Pac-Islander',' Male',40_41,' China',' >50K'
48_90,' Private',' Some-college',' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',41_51,' United-States',' >50K'
48_90,' Self-emp-not-inc',' Some-college',' Divorced',' Sales',' Unmarried',' White',' Male',51_99,' United-States',' >50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-spouse-absent',' Other-service',' Unmarried',' Black',' Female',1_40,' United-States',' <=50K'
28_37,' Private',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' Asian-Pac-Islander',' Male',40_41,' Philippines',' <=50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Adm-clerical',' Husband',' Asian-Pac-Islander',' Male',40_41,' United-States',' >50K'
48_90,' Self-emp-not-inc',' Some-college',' Married-civ-spouse',' Exec-managerial',' Husband',' Asian-Pac-Islander',' Male',51_99,' United-States',' <=50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',41_51,' United-States',' >50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' 10th',' Never-married',' Handlers-cleaners',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' Bachelors',' Divorced',' Exec-managerial',' Not-in-family',' White',' Male',51_99,' United-States',' >50K'
37_48,' Private',' Assoc-voc',' Married-civ-spouse',' Transport-moving',' Wife',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Federal-gov',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' United-States',' >50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',41_51,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Never-married',' Exec-managerial',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Sales',' Husband',' White',' Male',51_99,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Sales',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Never-married',' Handlers-cleaners',' Not-in-family',' White',' Male',41_51,' United-States',' <=50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',40_41,' United-States',' >50K'
17_28,' Self-emp-inc',' HS-grad',' Never-married',' Sales',' Not-in-family',' White',' Male',41_51,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Machine-op-inspct',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Divorced',' Craft-repair',' Unmarried',' White',' Male',41_51,' United-States',' <=50K'
37_48,' Private',' 11th',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',41_51,' United-States',' <=50K'
17_28,' Local-gov',' HS-grad',' Never-married',' Protective-serv',' Not-in-family',' Black',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' 5th-6th',' Widowed',' Other-service',' Not-in-family',' Black',' Female',1_40,' United-States',' <=50K'
48_90,' Local-gov',' HS-grad',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',1_40,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Never-married',' Sales',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Self-emp-not-inc',' Bachelors',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',40_41,' United-States',' >50K'
37_48,' Self-emp-not-inc',' HS-grad',' Divorced',' Craft-repair',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',51_99,' United-States',' >50K'
17_28,' Private',' 10th',' Never-married',' Adm-clerical',' Not-in-family',' Black',' Male',1_40,' United-States',' <=50K'
17_28,' Private',' Assoc-voc',' Never-married',' Craft-repair',' Other-relative',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Sales',' Other-relative',' White',' Female',40_41,' United-States',' <=50K'
17_28,' ?',' Some-college',' Never-married',' ?',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' State-gov',' Some-college',' Never-married',' Adm-clerical',' Own-child',' White',' Female',40_41,' United-States',' <=50K'
37_48,' State-gov',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',1_40,' United-States',' >50K'
28_37,' ?',' HS-grad',' Married-civ-spouse',' ?',' Wife',' Black',' Female',40_41,' United-States',' <=50K'
48_90,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',40_41,' United-States',' >50K'
28_37,' Private',' Some-college',' Never-married',' Tech-support',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Sales',' Own-child',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Never-married',' Machine-op-inspct',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' Doctorate',' Divorced',' Prof-specialty',' Not-in-family',' White',' Female',51_99,' United-States',' >50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',40_41,' ?',' >50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' United-States',' >50K'
48_90,' Self-emp-not-inc',' 1st-4th',' Widowed',' Sales',' Other-relative',' White',' Male',41_51,' Mexico',' <=50K'
37_48,' Private',' Some-college',' Divorced',' Exec-managerial',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Never-married',' Sales',' Own-child',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Self-emp-not-inc',' Assoc-acdm',' Divorced',' Adm-clerical',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Adm-clerical',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Federal-gov',' HS-grad',' Never-married',' Adm-clerical',' Unmarried',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Divorced',' Transport-moving',' Own-child',' Black',' Male',40_41,' United-States',' <=50K'
48_90,' ?',' HS-grad',' Married-civ-spouse',' ?',' Husband',' White',' Male',1_40,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Other-service',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
17_28,' Private',' 11th',' Never-married',' Machine-op-inspct',' Unmarried',' White',' Male',41_51,' United-States',' <=50K'
28_37,' Private',' Some-college',' Never-married',' Protective-serv',' Own-child',' White',' Male',41_51,' United-States',' <=50K'
48_90,' Private',' Assoc-acdm',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Machine-op-inspct',' Not-in-family',' White',' Male',41_51,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',41_51,' United-States',' <=50K'
37_48,' Self-emp-inc',' Prof-school',' Married-civ-spouse',' Exec-managerial',' Wife',' White',' Female',51_99,' United-States',' >50K'
37_48,' Self-emp-inc',' Some-college',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' United-States',' >50K'
48_90,' Private',' 7th-8th',' Separated',' Priv-house-serv',' Unmarried',' Black',' Female',1_40,' United-States',' <=50K'
37_48,' Private',' 10th',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' Some-college',' Divorced',' Adm-clerical',' Not-in-family',' Black',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Never-married',' Prof-specialty',' Unmarried',' White',' Female',40_41,' United-States',' <=50K'
17_28,' ?',' Masters',' Never-married',' ?',' Not-in-family',' White',' Female',1_40,' Canada',' <=50K'
28_37,' Private',' Bachelors',' Never-married',' Prof-specialty',' Unmarried',' White',' Male',40_41,' United-States',' <=50K'
28_37,' State-gov',' Masters',' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',1_40,' United-States',' <=50K'
17_28,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',41_51,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40_41,' United-States',' >50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',41_51,' United-States',' >50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Divorced',' Handlers-cleaners',' Not-in-family',' Black',' Male',40_41,' United-States',' <=50K'
48_90,' Federal-gov',' Some-college',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',40_41,' United-States',' >50K'
48_90,' Private',' Masters',' Divorced',' Protective-serv',' Unmarried',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Local-gov',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',51_99,' United-States',' <=50K'
17_28,' Private',' Bachelors',' Never-married',' Other-service',' Not-in-family',' Black',' Female',1_40,' Jamaica',' <=50K'
28_37,' Federal-gov',' Bachelors',' Married-AF-spouse',' Prof-specialty',' Husband',' White',' Male',41_51,' United-States',' >50K'
28_37,' Self-emp-not-inc',' HS-grad',' Never-married',' Farming-fishing',' Not-in-family',' White',' Male',51_99,' United-States',' >50K'
48_90,' Private',' HS-grad',' Divorced',' Machine-op-inspct',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
37_48,' Private',' Bachelors',' Divorced',' Sales',' Unmarried',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' 10th',' Divorced',' Handlers-cleaners',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' Prof-school',' Married-civ-spouse',' Tech-support',' Husband',' Asian-Pac-Islander',' Male',40_41,' India',' <=50K'
48_90,' Self-emp-inc',' Assoc-voc',' Never-married',' Adm-clerical',' Own-child',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' Assoc-voc',' Never-married',' Adm-clerical',' Other-relative',' Asian-Pac-Islander',' Male',40_41,' Vietnam',' <=50K'
48_90,' Private',' HS-grad',' Never-married',' Adm-clerical',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Sales',' Husband',' White',' Male',51_99,' United-States',' >50K'
28_37,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' Sales',' Husband',' White',' Male',41_51,' United-States',' >50K'
17_28,' Private',' Bachelors',' Divorced',' Exec-managerial',' Not-in-family',' White',' Male',51_99,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' United-States',' >50K'
17_28,' Private',' Some-college',' Never-married',' Adm-clerical',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
28_37,' Self-emp-not-inc',' 9th',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',41_51,' United-States',' <=50K'
37_48,' Private',' Assoc-acdm',' Never-married',' Prof-specialty',' Unmarried',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Self-emp-inc',' Bachelors',' Divorced',' Exec-managerial',' Unmarried',' White',' Male',41_51,' United-States',' >50K'
17_28,' Private',' HS-grad',' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',40_41,' United-States',' >50K'
17_28,' Private',' 11th',' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',1_40,' United-States',' <=50K'
37_48,' State-gov',' Some-college',' Divorced',' Prof-specialty',' Unmarried',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',40_41,' Puerto-Rico',' <=50K'
37_48,' Private',' HS-grad',' Divorced',' Machine-op-inspct',' Unmarried',' White',' Female',40_41,' United-States',' <=50K'
28_37,' State-gov',' Assoc-voc',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' Assoc-voc',' Married-spouse-absent',' Machine-op-inspct',' Unmarried',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Transport-moving',' Own-child',' White',' Male',41_51,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Separated',' Craft-repair',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' Some-college',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',1_40,' United-States',' >50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',40_41,' United-States',' >50K'
48_90,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' United-States',' >50K'
37_48,' Private',' 11th',' Married-civ-spouse',' Other-service',' Wife',' White',' Female',1_40,' United-States',' <=50K'
48_90,' Private',' Assoc-voc',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',41_51,' United-States',' >50K'
37_48,' State-gov',' Some-college',' Divorced',' Adm-clerical',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
48_90,' Private',' Some-college',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',1_40,' United-States',' <=50K'
28_37,' Federal-gov',' Some-college',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Tech-support',' Wife',' White',' Female',40_41,' United-States',' <=50K'
48_90,' ?',' Prof-school',' Married-civ-spouse',' ?',' Husband',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' Assoc-acdm',' Married-civ-spouse',' Sales',' Husband',' White',' Male',40_41,' United-States',' >50K'
48_90,' Private',' Bachelors',' Divorced',' Exec-managerial',' Unmarried',' White',' Male',41_51,' United-States',' >50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',1_40,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Adm-clerical',' Own-child',' White',' Female',40_41,' United-States',' <=50K'
48_90,' Private',' 7th-8th',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',41_51,' Mexico',' <=50K'
48_90,' Private',' Some-college',' Married-civ-spouse',' Sales',' Husband',' White',' Male',41_51,' United-States',' >50K'
17_28,' Private',' HS-grad',' Never-married',' Handlers-cleaners',' Own-child',' White',' Female',41_51,' United-States',' <=50K'
28_37,' Private',' Some-college',' Divorced',' Prof-specialty',' Unmarried',' White',' Female',1_40,' United-States',' <=50K'
28_37,' Local-gov',' Masters',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',41_51,' United-States',' <=50K'
28_37,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',51_99,' United-States',' <=50K'
17_28,' Private',' 11th',' Never-married',' Other-service',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' Bachelors',' Married-civ-spouse',' Sales',' Other-relative',' White',' Male',40_41,' United-States',' >50K'
17_28,' Self-emp-inc',' Some-college',' Never-married',' Adm-clerical',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
48_90,' Private',' Bachelors',' Divorced',' Prof-specialty',' Unmarried',' White',' Female',40_41,' United-States',' >50K'
28_37,' Private',' 7th-8th',' Divorced',' Transport-moving',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Bachelors',' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Assoc-acdm',' Never-married',' Other-service',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
48_90,' Local-gov',' 5th-6th',' Divorced',' Other-service',' Not-in-family',' White',' Female',41_51,' ?',' <=50K'
48_90,' Private',' Masters',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' United-States',' >50K'
37_48,' Private',' Bachelors',' Divorced',' Other-service',' Not-in-family',' Black',' Female',51_99,' ?',' <=50K'
37_48,' Federal-gov',' HS-grad',' Married-civ-spouse',' Adm-clerical',' Husband',' Black',' Male',51_99,' United-States',' >50K'
17_28,' Private',' 10th',' Never-married',' Other-service',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
37_48,' Private',' 1st-4th',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',40_41,' Mexico',' <=50K'
17_28,' Private',' Bachelors',' Never-married',' Exec-managerial',' Own-child',' White',' Female',40_41,' United-States',' <=50K'
37_48,' Self-emp-inc',' Assoc-voc',' Divorced',' Sales',' Unmarried',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Self-emp-inc',' HS-grad',' Divorced',' Exec-managerial',' Not-in-family',' White',' Male',51_99,' United-States',' >50K'
17_28,' Private',' Assoc-acdm',' Never-married',' Adm-clerical',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Local-gov',' Bachelors',' Divorced',' Prof-specialty',' Unmarried',' White',' Male',41_51,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Divorced',' Exec-managerial',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' 9th',' Never-married',' Exec-managerial',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
17_28,' ?',' HS-grad',' Married-civ-spouse',' ?',' Wife',' White',' Female',40_41,' United-States',' <=50K'
48_90,' Private',' Bachelors',' Married-spouse-absent',' Prof-specialty',' Unmarried',' White',' Female',40_41,' United-States',' <=50K'
37_48,' Private',' Masters',' Divorced',' Tech-support',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',41_51,' United-States',' >50K'
28_37,' Private',' Bachelors',' Never-married',' Exec-managerial',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
48_90,' ?',' Assoc-acdm',' Married-spouse-absent',' ?',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
28_37,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' United-States',' >50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',51_99,' United-States',' <=50K'
28_37,' Self-emp-not-inc',' Assoc-voc',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',51_99,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Sales',' Wife',' White',' Female',41_51,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Divorced',' Transport-moving',' Not-in-family',' White',' Male',41_51,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Handlers-cleaners',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Adm-clerical',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Self-emp-inc',' HS-grad',' Never-married',' Craft-repair',' Not-in-family',' White',' Male',41_51,' United-States',' <=50K'
37_48,' Private',' Assoc-voc',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Married-civ-spouse',' Sales',' Husband',' White',' Male',40_41,' Mexico',' >50K'
