@relation 'adult-training-weka.filters.unsupervised.attribute.Discretize-F-B4-M-1.0-R1,9-precision6-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1'

@attribute Age {17_28,28_37,37_48,48_90}
@attribute Workclass {' State-gov',' Self-emp-not-inc',' Private',' Federal-gov',' Local-gov',' ?',' Self-emp-inc',' Without-pay',' Never-worked'}
@attribute Education {' Bachelors',' HS-grad',' 11th',' Masters',' 9th',' Some-college',' Assoc-acdm',' Assoc-voc',' 7th-8th',' Doctorate',' Prof-school',' 5th-6th',' 10th',' 1st-4th',' Preschool',' 12th'}
@attribute Maritial-status {' Never-married',' Married-civ-spouse',' Divorced',' Married-spouse-absent',' Separated',' Married-AF-spouse',' Widowed'}
@attribute Occupation {' Adm-clerical',' Exec-managerial',' Handlers-cleaners',' Prof-specialty',' Other-service',' Sales',' Craft-repair',' Transport-moving',' Farming-fishing',' Machine-op-inspct',' Tech-support',' ?',' Protective-serv',' Armed-Forces',' Priv-house-serv'}
@attribute Relationship {' Not-in-family',' Husband',' Wife',' Own-child',' Unmarried',' Other-relative'}
@attribute Race {' White',' Black',' Asian-Pac-Islander',' Amer-Indian-Eskimo',' Other'}
@attribute Gender {' Male',' Female'}
@attribute Hours-per-week {1_40,40_41,41_51,51_99}
@attribute Native-country {' United-States',' Cuba',' Jamaica',' India',' ?',' Mexico',' South',' Puerto-Rico',' Honduras',' England',' Canada',' Germany',' Iran',' Philippines',' Italy',' Poland',' Columbia',' Cambodia',' Thailand',' Ecuador',' Laos',' Taiwan',' Haiti',' Portugal',' Dominican-Republic',' El-Salvador',' France',' Guatemala',' China',' Japan',' Yugoslavia',' Peru',' Outlying-US(Guam-USVI-etc)',' Scotland',' Trinadad&Tobago',' Greece',' Nicaragua',' Vietnam',' Hong',' Ireland',' Hungary',' Holand-Netherlands'}
@attribute Income-bracket {' <=50K',' >50K'}

@data
37_48,' Self-emp-not-inc',' Bachelors',' Never-married',' Farming-fishing',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Protective-serv',' Husband',' White',' Male',1_40,' United-States',' <=50K'
17_28,' Private',' 11th',' Never-married',' Other-service',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
48_90,' Private',' Bachelors',' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' ?',' Some-college',' Never-married',' ?',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Local-gov',' Some-college',' Never-married',' Protective-serv',' Other-relative',' White',' Female',41_51,' United-States',' <=50K'
17_28,' Private',' 5th-6th',' Married-spouse-absent',' Farming-fishing',' Not-in-family',' White',' Male',40_41,' Mexico',' <=50K'
17_28,' Private',' 12th',' Never-married',' Other-service',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Adm-clerical',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Never-married',' Sales',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Local-gov',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Self-emp-not-inc',' HS-grad',' Divorced',' Other-service',' Not-in-family',' White',' Male',1_40,' United-States',' <=50K'
28_37,' Private',' Some-college',' Never-married',' Sales',' Own-child',' White',' Male',41_51,' United-States',' <=50K'
17_28,' Private',' Bachelors',' Never-married',' Exec-managerial',' Not-in-family',' White',' Female',41_51,' United-States',' <=50K'
48_90,' Private',' 7th-8th',' Divorced',' Machine-op-inspct',' Not-in-family',' White',' Female',41_51,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Widowed',' Craft-repair',' Not-in-family',' Black',' Female',41_51,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Widowed',' Adm-clerical',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Federal-gov',' Masters',' Divorced',' Prof-specialty',' Unmarried',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Wife',' White',' Female',40_41,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Craft-repair',' Not-in-family',' White',' Male',51_99,' United-States',' <=50K'
48_90,' Private',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' Black',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' Some-college',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',1_40,' United-States',' <=50K'
48_90,' Self-emp-not-inc',' Prof-school',' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',51_99,' United-States',' <=50K'
28_37,' Private',' Prof-school',' Never-married',' Exec-managerial',' Not-in-family',' White',' Male',41_51,' United-States',' >50K'
48_90,' Private',' Bachelors',' Married-civ-spouse',' Sales',' Husband',' White',' Male',41_51,' United-States',' >50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' >50K'
37_48,' Private',' Masters',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',40_41,' United-States',' >50K'
48_90,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',1_40,' United-States',' >50K'
48_90,' Self-emp-inc',' Doctorate',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',1_40,' United-States',' >50K'
48_90,' Private',' 10th',' Divorced',' Prof-specialty',' Unmarried',' White',' Male',51_99,' United-States',' >50K'
48_90,' Self-emp-inc',' Prof-school',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',51_99,' United-States',' >50K'
37_48,' Self-emp-not-inc',' Some-college',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' United-States',' >50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',40_41,' United-States',' >50K'
28_37,' Self-emp-not-inc',' Bachelors',' Divorced',' Prof-specialty',' Not-in-family',' Black',' Female',40_41,' United-States',' >50K'
48_90,' Private',' Bachelors',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' >50K'
37_48,' Self-emp-inc',' Some-college',' Married-civ-spouse',' Sales',' Husband',' White',' Male',51_99,' United-States',' >50K'
48_90,' Private',' Prof-school',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' United-States',' >50K'
48_90,' Private',' Some-college',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',40_41,' United-States',' >50K'
37_48,' Private',' 11th',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',41_51,' United-States',' >50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' >50K'
48_90,' Self-emp-inc',' Doctorate',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',51_99,' United-States',' >50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',51_99,' Canada',' >50K'
48_90,' Private',' Some-college',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',41_51,' United-States',' >50K'
48_90,' Private',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',40_41,' United-States',' >50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',41_51,' United-States',' >50K'
48_90,' Self-emp-not-inc',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' Asian-Pac-Islander',' Male',1_40,' China',' >50K'
48_90,' Local-gov',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',40_41,' United-States',' >50K'
48_90,' Federal-gov',' Some-college',' Divorced',' Prof-specialty',' Not-in-family',' White',' Male',41_51,' United-States',' >50K'
48_90,' Private',' Bachelors',' Married-civ-spouse',' Sales',' Husband',' White',' Male',40_41,' United-States',' >50K'
17_28,' Private',' Bachelors',' Never-married',' Exec-managerial',' Unmarried',' White',' Male',40_41,' United-States',' >50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' United-States',' >50K'
48_90,' Private',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' Germany',' >50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',51_99,' United-States',' >50K'
48_90,' Federal-gov',' HS-grad',' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',40_41,' United-States',' >50K'
48_90,' ?',' HS-grad',' Married-civ-spouse',' ?',' Husband',' White',' Male',41_51,' United-States',' >50K'
48_90,' Federal-gov',' Some-college',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',40_41,' United-States',' >50K'
48_90,' Private',' Prof-school',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',41_51,' United-States',' >50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',41_51,' United-States',' >50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Sales',' Husband',' White',' Male',41_51,' United-States',' >50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Sales',' Husband',' White',' Male',51_99,' United-States',' >50K'
48_90,' Private',' HS-grad',' Widowed',' Adm-clerical',' Not-in-family',' White',' Female',40_41,' United-States',' >50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',40_41,' United-States',' >50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',40_41,' United-States',' >50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Sales',' Husband',' White',' Male',41_51,' United-States',' >50K'
28_37,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' Germany',' >50K'
48_90,' Local-gov',' Masters',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' United-States',' >50K'
28_37,' Private',' Masters',' Never-married',' Exec-managerial',' Not-in-family',' White',' Male',40_41,' United-States',' >50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',51_99,' United-States',' >50K'
28_37,' Federal-gov',' HS-grad',' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',40_41,' United-States',' >50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',40_41,' United-States',' >50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',41_51,' United-States',' >50K'
48_90,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',40_41,' United-States',' >50K'
37_48,' State-gov',' Masters',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',40_41,' United-States',' >50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Sales',' Husband',' White',' Male',41_51,' United-States',' >50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',51_99,' United-States',' >50K'
48_90,' Private',' Masters',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',40_41,' United-States',' >50K'
28_37,' Private',' 11th',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' >50K'
37_48,' Private',' Bachelors',' Divorced',' Sales',' Not-in-family',' White',' Male',40_41,' United-States',' >50K'
48_90,' Self-emp-inc',' Prof-school',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',51_99,' United-States',' >50K'
28_37,' Private',' 10th',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' >50K'
48_90,' Self-emp-not-inc',' Prof-school',' Divorced',' Prof-specialty',' Not-in-family',' White',' Male',51_99,' United-States',' >50K'
48_90,' Self-emp-inc',' Some-college',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',40_41,' United-States',' >50K'
37_48,' Self-emp-inc',' Some-college',' Married-civ-spouse',' Sales',' Husband',' White',' Male',51_99,' United-States',' >50K'
28_37,' Private',' 12th',' Married-civ-spouse',' Sales',' Husband',' White',' Male',40_41,' United-States',' >50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',40_41,' United-States',' >50K'
37_48,' Private',' HS-grad',' Married-spouse-absent',' Other-service',' Unmarried',' Black',' Female',51_99,' United-States',' >50K'
37_48,' Private',' Some-college',' Never-married',' Adm-clerical',' Unmarried',' White',' Male',41_51,' United-States',' >50K'
28_37,' State-gov',' Doctorate',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',41_51,' Germany',' >50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' United-States',' >50K'
37_48,' Private',' Masters',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',51_99,' United-States',' >50K'
37_48,' Self-emp-inc',' Masters',' Married-civ-spouse',' Exec-managerial',' Wife',' White',' Female',41_51,' United-States',' >50K'
48_90,' Federal-gov',' Assoc-voc',' Divorced',' Prof-specialty',' Unmarried',' White',' Male',40_41,' United-States',' >50K'
48_90,' Private',' Some-college',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',51_99,' United-States',' >50K'
48_90,' State-gov',' Masters',' Divorced',' Prof-specialty',' Not-in-family',' White',' Male',40_41,' United-States',' >50K'
37_48,' Private',' Bachelors',' Married-spouse-absent',' Craft-repair',' Not-in-family',' White',' Male',41_51,' ?',' >50K'
48_90,' Local-gov',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' >50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',41_51,' United-States',' >50K'
28_37,' Private',' HS-grad',' Divorced',' Craft-repair',' Not-in-family',' Amer-Indian-Eskimo',' Male',41_51,' United-States',' >50K'
48_90,' Self-emp-inc',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',1_40,' United-States',' >50K'
37_48,' Private',' Bachelors',' Divorced',' Exec-managerial',' Own-child',' White',' Female',41_51,' United-States',' >50K'
37_48,' Self-emp-not-inc',' Assoc-voc',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',41_51,' United-States',' >50K'
48_90,' Private',' Masters',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',40_41,' United-States',' >50K'
48_90,' Private',' Masters',' Married-civ-spouse',' Exec-managerial',' Wife',' White',' Female',1_40,' United-States',' >50K'
28_37,' Private',' Doctorate',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',51_99,' United-States',' >50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',51_99,' United-States',' >50K'
37_48,' Private',' Masters',' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female',1_40,' United-States',' >50K'
28_37,' Federal-gov',' Some-college',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',41_51,' Cuba',' >50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',40_41,' United-States',' >50K'
48_90,' Private',' Masters',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',41_51,' ?',' >50K'
48_90,' Self-emp-inc',' Masters',' Married-civ-spouse',' Sales',' Husband',' White',' Male',40_41,' United-States',' >50K'
48_90,' Self-emp-inc',' HS-grad',' Married-civ-spouse',' Exec-managerial',' Husband',' Asian-Pac-Islander',' Male',40_41,' United-States',' >50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',51_99,' United-States',' >50K'
48_90,' Self-emp-not-inc',' Some-college',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',41_51,' United-States',' >50K'
37_48,' Local-gov',' Assoc-acdm',' Married-civ-spouse',' Exec-managerial',' Wife',' White',' Female',41_51,' United-States',' >50K'
37_48,' Local-gov',' HS-grad',' Married-civ-spouse',' Other-service',' Wife',' Black',' Female',1_40,' Jamaica',' >50K'
37_48,' Federal-gov',' Some-college',' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',40_41,' United-States',' >50K'
48_90,' Private',' Doctorate',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',41_51,' United-States',' >50K'
37_48,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' Sales',' Husband',' White',' Male',51_99,' United-States',' >50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',51_99,' United-States',' >50K'
37_48,' Local-gov',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Wife',' Black',' Female',40_41,' United-States',' >50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',40_41,' United-States',' >50K'
37_48,' Federal-gov',' Masters',' Married-civ-spouse',' Sales',' Husband',' White',' Male',41_51,' United-States',' >50K'
48_90,' Private',' Masters',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',51_99,' United-States',' >50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',41_51,' United-States',' >50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Sales',' Husband',' White',' Male',41_51,' United-States',' >50K'
37_48,' Self-emp-not-inc',' HS-grad',' Divorced',' Farming-fishing',' Not-in-family',' White',' Male',40_41,' United-States',' >50K'
37_48,' Private',' Doctorate',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',41_51,' United-States',' >50K'
48_90,' State-gov',' HS-grad',' Divorced',' Craft-repair',' Own-child',' White',' Male',40_41,' United-States',' >50K'
28_37,' Private',' Assoc-voc',' Divorced',' Sales',' Not-in-family',' White',' Female',40_41,' United-States',' >50K'
37_48,' Self-emp-inc',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' >50K'
37_48,' Self-emp-inc',' Prof-school',' Divorced',' Prof-specialty',' Not-in-family',' White',' Male',41_51,' United-States',' >50K'
48_90,' Self-emp-inc',' Some-college',' Married-civ-spouse',' Sales',' Husband',' White',' Male',40_41,' United-States',' >50K'
37_48,' Self-emp-not-inc',' Masters',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',51_99,' United-States',' >50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Sales',' Husband',' White',' Male',41_51,' United-States',' >50K'
28_37,' State-gov',' Masters',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',41_51,' United-States',' >50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',41_51,' United-States',' >50K'
37_48,' Local-gov',' Bachelors',' Married-civ-spouse',' Farming-fishing',' Husband',' Asian-Pac-Islander',' Male',40_41,' United-States',' >50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Handlers-cleaners',' Husband',' Black',' Male',40_41,' United-States',' >50K'
37_48,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' >50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',40_41,' United-States',' >50K'
48_90,' Private',' Some-college',' Married-civ-spouse',' Sales',' Husband',' White',' Male',40_41,' United-States',' >50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',51_99,' United-States',' >50K'
28_37,' Private',' Masters',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',1_40,' United-States',' >50K'
37_48,' Self-emp-not-inc',' Masters',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',40_41,' United-States',' >50K'
37_48,' Private',' Masters',' Married-civ-spouse',' Sales',' Husband',' White',' Male',40_41,' United-States',' >50K'
17_28,' Private',' 11th',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',41_51,' United-States',' >50K'
48_90,' Self-emp-inc',' Prof-school',' Married-civ-spouse',' Prof-specialty',' Husband',' Other',' Male',51_99,' United-States',' >50K'
37_48,' Self-emp-not-inc',' Bachelors',' Divorced',' Other-service',' Unmarried',' Asian-Pac-Islander',' Female',51_99,' South',' >50K'
48_90,' Self-emp-inc',' Masters',' Married-civ-spouse',' Sales',' Husband',' White',' Male',51_99,' United-States',' >50K'
37_48,' Private',' 7th-8th',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',51_99,' United-States',' >50K'
28_37,' Private',' Assoc-voc',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',1_40,' United-States',' >50K'
37_48,' Local-gov',' HS-grad',' Married-civ-spouse',' Protective-serv',' Husband',' White',' Male',51_99,' United-States',' >50K'
48_90,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',40_41,' United-States',' >50K'
28_37,' Local-gov',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',40_41,' United-States',' >50K'
48_90,' Self-emp-not-inc',' Some-college',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',1_40,' United-States',' >50K'
37_48,' Local-gov',' HS-grad',' Married-civ-spouse',' Other-service',' Husband',' White',' Male',40_41,' United-States',' >50K'
28_37,' Private',' Some-college',' Married-civ-spouse',' Transport-moving',' Husband',' Black',' Male',40_41,' United-States',' >50K'
48_90,' Local-gov',' Doctorate',' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female',40_41,' United-States',' >50K'
28_37,' Private',' Masters',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',40_41,' United-States',' >50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',40_41,' United-States',' >50K'
28_37,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' United-States',' >50K'
37_48,' Self-emp-not-inc',' Bachelors',' Married-civ-spouse',' Sales',' Husband',' White',' Male',41_51,' United-States',' >50K'
48_90,' Self-emp-inc',' Prof-school',' Divorced',' Prof-specialty',' Not-in-family',' White',' Male',51_99,' United-States',' >50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',41_51,' United-States',' >50K'
48_90,' Self-emp-not-inc',' Masters',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',41_51,' United-States',' >50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',41_51,' United-States',' >50K'
48_90,' Federal-gov',' Doctorate',' Married-civ-spouse',' Prof-specialty',' Husband',' Asian-Pac-Islander',' Male',40_41,' China',' >50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',51_99,' United-States',' >50K'
37_48,' Private',' Prof-school',' Married-civ-spouse',' Sales',' Husband',' White',' Male',41_51,' United-States',' >50K'
48_90,' Private',' Some-college',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',40_41,' United-States',' >50K'
37_48,' Self-emp-inc',' Prof-school',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',41_51,' United-States',' >50K'
28_37,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',51_99,' United-States',' >50K'
28_37,' Private',' 11th',' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',40_41,' United-States',' >50K'
48_90,' Private',' HS-grad',' Widowed',' Sales',' Not-in-family',' White',' Female',1_40,' United-States',' >50K'
48_90,' Private',' HS-grad',' Never-married',' Exec-managerial',' Unmarried',' White',' Male',40_41,' United-States',' >50K'
48_90,' State-gov',' Doctorate',' Divorced',' Prof-specialty',' Not-in-family',' White',' Male',51_99,' United-States',' >50K'
37_48,' Federal-gov',' Some-college',' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female',40_41,' United-States',' >50K'
48_90,' Self-emp-inc',' Masters',' Married-civ-spouse',' Sales',' Husband',' White',' Male',51_99,' United-States',' >50K'
28_37,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Wife',' White',' Female',40_41,' United-States',' >50K'
48_90,' Private',' Bachelors',' Divorced',' Prof-specialty',' Not-in-family',' White',' Male',51_99,' United-States',' >50K'
37_48,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' Black',' Male',51_99,' United-States',' >50K'
48_90,' Self-emp-not-inc',' Doctorate',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',51_99,' United-States',' >50K'
28_37,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' United-States',' >50K'
37_48,' Private',' Bachelors',' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',40_41,' United-States',' >50K'
28_37,' Private',' Masters',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',51_99,' Taiwan',' >50K'
48_90,' Private',' Bachelors',' Divorced',' Exec-managerial',' Not-in-family',' White',' Female',40_41,' Hungary',' >50K'
28_37,' Local-gov',' Some-college',' Married-civ-spouse',' Protective-serv',' Husband',' White',' Male',40_41,' United-States',' >50K'
48_90,' Self-emp-inc',' HS-grad',' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',1_40,' United-States',' >50K'
28_37,' Private',' Assoc-acdm',' Divorced',' Sales',' Not-in-family',' White',' Male',41_51,' United-States',' >50K'
48_90,' Self-emp-inc',' Doctorate',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',51_99,' United-States',' >50K'
48_90,' Local-gov',' Some-college',' Separated',' Protective-serv',' Not-in-family',' White',' Male',40_41,' United-States',' >50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Other-service',' Husband',' Asian-Pac-Islander',' Male',51_99,' United-States',' >50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' >50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',40_41,' United-States',' >50K'
37_48,' State-gov',' Masters',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',51_99,' United-States',' >50K'
28_37,' Private',' Prof-school',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',40_41,' United-States',' >50K'
48_90,' Private',' HS-grad',' Divorced',' Craft-repair',' Not-in-family',' White',' Male',40_41,' United-States',' >50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',41_51,' Italy',' >50K'
37_48,' Private',' Prof-school',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',40_41,' United-States',' >50K'
28_37,' Private',' HS-grad',' Never-married',' Sales',' Not-in-family',' White',' Male',40_41,' United-States',' >50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Adm-clerical',' Own-child',' Black',' Female',41_51,' United-States',' >50K'
28_37,' ?',' Bachelors',' Married-civ-spouse',' ?',' Wife',' White',' Female',1_40,' United-States',' >50K'
48_90,' Private',' Assoc-voc',' Married-civ-spouse',' Craft-repair',' Husband',' Black',' Male',40_41,' United-States',' >50K'
28_37,' Private',' Masters',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' United-States',' >50K'
48_90,' Federal-gov',' HS-grad',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',40_41,' United-States',' >50K'
28_37,' Private',' Some-college',' Married-civ-spouse',' Sales',' Husband',' White',' Male',51_99,' United-States',' >50K'
48_90,' Local-gov',' HS-grad',' Married-civ-spouse',' Protective-serv',' Husband',' White',' Male',40_41,' United-States',' >50K'
